"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-09",,,,"0.00","0.0","0.0","42","13","13",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-10",,,,"0.00","0.1","0.0","32","11","13",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-11",,,,"0.00","0.0","0.0","34","12","18",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-12",,,,"0.00","0.1","0.0","26","2","2",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-13",,,,"0.00","0.0","0.0","14","-1","-1",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-14",,,,"0.05","0.9","1.0","6","-6","-5",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-15",,,,"0.00","0.0","1.0","4","-5","-3",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-16",,,,"0.00","0.0","0.0","24","-3","14",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-17",,,,"0.00","0.0","0.0","48","14","24",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-18",,,,"0.17","2.5","2.0","33","11","17",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-19",,,,"0.00","0.0","1.0","38","13","18",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-20",,,,"0.00","0.0","0.0","52","18","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-21",,,,"0.16","1.5","1.0","59","22","22",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-22",,,,"0.00","0.0","0.0","43","22","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-23",,,,"0.00","0.0","0.0","62","30","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-24",,,,"0.00","0.0","0.0","67","21","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-25",,,,"0.33","8.0","8.0","45","16","19",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-26",,,,"0.00","0.0","2.0","35","12","12",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-27",,,,"0.00","0.0","2.0","48","12","27",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-02-28",,,,"0.00","0.0","1.0","39","19","20",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-01",,,,"0.00","0.0","1.0","41","18","23",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-02",,,,"0.00","0.0","0.0","55","23","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-03",,,,"0.00","0.0","0.0","66","24","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-04",,,,"0.00","0.0","0.0","66","30","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-05",,,,"0.17","0.0","0.0","46","30","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-06",,,,"0.00","0.0","0.0","60","30","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-07",,,,"0.00","0.0","0.0","70","32","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-08",,,,"0.00","0.0","0.0","72","37","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-09",,,,"0.00","0.0","0.0","68","34","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-10",,,,"0.11","0.0","0.0","69","34","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-11",,,,"0.00","0.0","0.0","62","28","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-12",,,,"0.00","0.0","0.0","48","30","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-13",,,,"0.00","0.0","0.0","44","35","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-14",,,,"0.74","6.4","6.0","38","32","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-15",,,,"1.08","12.2","18.0","32","20","22",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-16",,,,"0.00","0.0","10.0","47","22","22",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-17",,,,"0.00","0.0","8.0","45","22","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-18",,,,"0.00","0.0","5.0","44","24","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-19",,,,"0.00","0.0","4.0","54","24","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-20",,,,"0.00","0.0","0.0","64","32","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-21",,,,"0.00","0.0","0.0","74","41","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-22",,,,"0.43","4.1","4.0","52","31","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-23",,,,"0.00","0.0","0.0","44","28","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-24",,,,"0.08","0.8","1.0","43","29","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-25",,,,"0.00","0.0","0.0","43","28","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-26",,,,"0.00","0.0","0.0","54","28","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-27",,,,"0.00","0.0","0.0","55","33","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-28",,,,"0.00","0.0","0.0","56","35","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-29",,,,"0.00","0.0","0.0","69","32","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-30",,,,"0.18","2.9","3.0","78","24","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-03-31",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-01",,,,"0.00","0.0","0.0","58","28","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-02",,,,"0.00","0.0","0.0","75","33","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-03",,,,"0.00","0.0","0.0","76","42","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-04",,,,"0.00","0.0","0.0","79","42","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-05",,,,"0.00","0.0","0.0","81","42","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-06",,,,"0.00","0.0","0.0","82","45","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-07",,,,"0.25","0.0","0.0","59","36","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-08",,,,"0.00","0.0","0.0","64","37","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-09",,,,"0.00","0.0","0.0","72","35","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-10",,,,"0.00","0.0","0.0","52","29","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-11",,,,"0.00","0.0","0.0","71","30","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-12",,,,"0.00","0.0","0.0","56","31","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-13",,,,"0.00","0.0","0.0","44","32","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-14",,,,"0.00","0.0","0.0","47","31","31",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-15",,,,"0.00","0.0","0.0","49","30","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-16",,,,"0.81","4.0","4.0","40","26","26",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-17",,,,"0.00","0.0","2.0","43","26","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-18",,,,"0.00","0.0","0.0","47","28","33",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-19",,,,"0.00","0.0","0.0","60","33","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-20",,,,"0.32","3.2","3.0","39","17","17",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-21",,,,"0.00","0.0","0.0","39","17","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-22",,,,"0.14","1.0","1.0","36","29","32",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-23",,,,"0.00","0.0","0.0","52","31","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-24",,,,"0.00","0.0","0.0","62","32","34",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-25",,,,"0.00","0.0","0.0","69","34","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-26",,,,"0.00","0.0","0.0","82","44","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-27",,,,"0.00","0.0","0.0","83","49","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-28",,,,"0.75","0.0","0.0","65","36","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-29",,,,"0.00","0.0","0.0","61","38","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-04-30",,,,"0.00","0.0","0.0","79","45","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-01",,,,"0.00","0.0","0.0","82","50","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-02",,,,"0.00","0.0","0.0","88","58","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-03",,,,"1.23","0.0","0.0","72","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-04",,,,"0.55","0.0","0.0","42","36","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-05",,,,"0.02","0.0","0.0","63","38","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-06",,,,"0.17","0.0","0.0","60","42","45",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-07",,,,"0.00","0.0","0.0","75","45","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-08",,,,"0.00","0.0","0.0","87","48","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-09",,,,"0.25","0.0","0.0","82","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-10",,,,"0.01","0.0","0.0","50","38","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-11",,,,"0.24","0.0","0.0","46","33","34",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-12",,,,"0.04","0.0","0.0","49","34","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-13",,,,"0.00","0.0","0.0","65","41","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-14",,,,"0.00","0.0","0.0","79","46","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-15",,,,"0.00","0.0","0.0","72","49","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-16",,,,"0.00","0.0","0.0","69","50","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-17",,,,"0.00","0.0","0.0","59","50","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-18",,,,"0.29","0.0","0.0","69","46","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-19",,,,"0.16","0.0","0.0","60","43","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-20",,,,"0.00","0.0","0.0","76","49","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-21",,,,"0.00","0.0","0.0","87","56","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-22",,,,"0.00","0.0","0.0","80","50","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-23",,,,"0.34","0.0","0.0","66","51","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-24",,,,"0.01","0.0","0.0","77","46","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-25",,,,"0.00","0.0","0.0","76","46","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-26",,,,"0.00","0.0","0.0","80","51","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-27",,,,"0.00","0.0","0.0","80","52","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-28",,,,"0.00","0.0","0.0","78","49","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-29",,,,"0.00","0.0","0.0","87","50","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-30",,,,"0.02","0.0","0.0","76","55","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-05-31",,,,"0.90","0.0","0.0","58","49","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-01",,,,"0.12","0.0","0.0","58","43","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-02",,,,"0.01","0.0","0.0","73","45","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-03",,,,"0.00","0.0","0.0","79","54","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-04",,,,"0.00","0.0","0.0","87","55","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-05",,,,"0.00","0.0","0.0","92","56","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-06",,,,"0.00","0.0","0.0","97","58","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-07",,,,"0.00","0.0","0.0","96","58","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-08",,,,"0.00","0.0","0.0","97","59","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-09",,,,"0.00","0.0","0.0","98","59","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-10",,,,"0.00","0.0","0.0","94","66","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-11",,,,"0.00","0.0","0.0","100","65","69",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-12",,,,"0.00","0.0","0.0","81","54","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-13",,,,"0.00","0.0","0.0","93","60","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-14",,,,"0.00","0.0","0.0","98","63","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-15",,,,"0.00","0.0","0.0","100","65","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-16",,,,"0.00","0.0","0.0","104","68","79",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-17",,,,"0.00","0.0","0.0","102","71","79",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-18",,,,"0.00","0.0","0.0","104","67","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-19",,,,"0.00","0.0","0.0","92","67","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-20",,,,"0.04","0.0","0.0","89","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-21",,,,"0.31","0.0","0.0","86","52","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-22",,,,"0.00","0.0","0.0","75","52","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-23",,,,"0.00","0.0","0.0","96","63","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-24",,,,"0.01","0.0","0.0","100","67","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-25",,,,"0.00","0.0","0.0","90","66","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-26",,,,"0.63","0.0","0.0","85","58","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-27",,,,"0.11","0.0","0.0","71","56","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-28",,,,"0.24","0.0","0.0","78","52","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-29",,,,"0.00","0.0","0.0","76","52","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-06-30",,,,"0.09","0.0","0.0","80","53","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-01",,,,"0.01","0.0","0.0","76","50","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-02",,,,"0.14","0.0","0.0","87","56","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-03",,,,"0.00","0.0","0.0","88","60","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-04",,,,"0.01","0.0","0.0","99","62","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-05",,,,"0.00","0.0","0.0","96","64","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-06",,,,"0.00","0.0","0.0","96","66","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-07",,,,"0.67","0.0","0.0","88","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-08",,,,"0.00","0.0","0.0","92","63","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-09",,,,"0.00","0.0","0.0","100","70","72",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-10",,,,"0.00","0.0","0.0","97","66","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-11",,,,"0.00","0.0","0.0","87","60","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-12",,,,"0.00","0.0","0.0","90","60","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-13",,,,"0.00","0.0","0.0","93","63","69",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-14",,,,"0.00","0.0","0.0","88","65","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-15",,,,"0.03","0.0","0.0","85","56","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-16",,,,"0.00","0.0","0.0","89","61","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-17",,,,"0.00","0.0","0.0","96","60","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-18",,,,"0.00","0.0","0.0","97","61","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-19",,,,"0.00","0.0","0.0","97","62","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-20",,,,"0.00","0.0","0.0","98","64","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-21",,,,"0.00","0.0","0.0","98","64","71",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-22",,,,"0.01","0.0","0.0","98","66","71",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-23",,,,"0.00","0.0","0.0","100","70","72",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-24",,,,"0.00","0.0","0.0","97","66","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-25",,,,"0.00","0.0","0.0","89","65","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-26",,,,"0.00","0.0","0.0","98","64","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-27",,,,"0.00","0.0","0.0","97","65","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-28",,,,"0.00","0.0","0.0","98","65","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-29",,,,"0.00","0.0","0.0","100","70","76",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-30",,,,"0.00","0.0","0.0","96","70","73",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-07-31",,,,"0.00","0.0","0.0","77","64","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-01",,,,"1.02","0.0","0.0","78","64","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-02",,,,"0.00","0.0","0.0","90","64","69",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-03",,,,"0.00","0.0","0.0","90","69","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-04",,,,"0.11","0.0","0.0","86","62","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-05",,,,"0.00","0.0","0.0","86","60","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-06",,,,"0.00","0.0","0.0","95","60","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-07",,,,"0.00","0.0","0.0","94","61","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-08",,,,"0.00","0.0","0.0","83","59","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-09",,,,"0.00","0.0","0.0","93","60","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-10",,,,"0.00","0.0","0.0","99","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-11",,,,"0.00","0.0","0.0","98","63","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-12",,,,"0.00","0.0","0.0","97","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-13",,,,"0.00","0.0","0.0","90","62","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-14",,,,"0.00","0.0","0.0","90","62","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-15",,,,"0.02","0.0","0.0","95","63","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-16",,,,"0.00","0.0","0.0","95","62","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-17",,,,"0.00","0.0","0.0","94","62","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-18",,,,"0.00","0.0","0.0","100","65","71",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-19",,,,"0.00","0.0","0.0","98","65","75",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-20",,,,"0.25","0.0","0.0","88","53","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-21",,,,"0.00","0.0","0.0","84","55","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-22",,,,"0.01","0.0","0.0","83","58","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-23",,,,"0.00","0.0","0.0","94","59","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-24",,,,"0.00","0.0","0.0","96","61","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-25",,,,"0.00","0.0","0.0","97","61","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-26",,,,"0.00","0.0","0.0","90","63","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-27",,,,"0.00","0.0","0.0","85","61","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-28",,,,"0.00","0.0","0.0","96","61","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-29",,,,"0.00","0.0","0.0","93","63","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-30",,,,"0.00","0.0","0.0","82","58","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-08-31",,,,"0.00","0.0","0.0","97","58","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-01",,,,"0.00","0.0","0.0","98","61","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-02",,,,"0.00","0.0","0.0","88","60","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-03",,,,"0.00","0.0","0.0","89","63","65",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-04",,,,"0.00","0.0","0.0","85","55","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-05",,,,"0.00","0.0","0.0","88","55","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-06",,,,"0.00","0.0","0.0","90","54","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-07",,,,"0.00","0.0","0.0","99","55","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-08",,,,"0.00","0.0","0.0","89","55","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-09",,,,"0.00","0.0","0.0","90","52","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-10",,,,"0.00","0.0","0.0","99","55","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-11",,,,"0.00","0.0","0.0","101","57","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-12",,,,"0.00","0.0","0.0","97","59","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-13",,,,"0.00","0.0","0.0","88","59","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-14",,,,"0.01","0.0","0.0","84","56","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-15",,,,"0.00","0.0","0.0","82","51","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-16",,,,"0.00","0.0","0.0","92","51","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-17",,,,"0.00","0.0","0.0","97","47","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-18",,,,"0.00","0.0","0.0","74","47","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-19",,,,"0.00","0.0","0.0","94","49","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2021-09-20",,,,"0.00","0.0","0.0","89","53","53",,,,,,
