DATE,STATION,NAME,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET
2013-04-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,2.9,3.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,1.8,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-04-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,3.2,1.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.2,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-05-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-06-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-07-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-08-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-09-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-11-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-11-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-11-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
2013-11-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,30.0,200.0,40.0,17.9,23.0,68.0
